published,title,url,views 
2014-07-30,Panel on Data Protection and Security on the Web,http://videolectures.net/eswc2014_casanovas_panel,7
2015-07-02,Automatic Affective Dimension Recognition from Naturalistic Facial Expressions Based on Wavelet Filtering and PLS Regression,http://videolectures.net/fgconference2015_meng_pls_regression,7
2016-03-07,Inference for piecewise-constant gaussian graphical models,http://videolectures.net/netadis2015_gibberd_gaussian_graphical_models,7
2014-08-08,Autonomously Managing Competing Objectives to Improve the Creation and Curation of Artifacts,http://videolectures.net/iccc2014_ventura_competing_objectives,7
2008-04-16,Introduction to machine learning ,http://videolectures.net/aedml08_bratko_iml,7
2014-07-30,Facilitating Human Intervention in Coreference Resolution with Comparative Entity Summaries,http://videolectures.net/eswc2014_cheng_entity_summaries,7
2014-04-03,"Crowdturfers, Campaigns, and Social Media: Tracking and Revealing Crowdsourced Manipulation of Social Media",http://videolectures.net/icwsm2013_lee_social_media,7
2016-03-07,Efficient signal processing in random networks that generate variability: A comparison of internally generated and externally induced variability,http://videolectures.net/netadis2015_dasgupta_random_networks,7
2015-07-15,Linked Data in Action: Personalized Museum Tours on Mobile Devices,http://videolectures.net/eswc2015_kovalenko_linked_data,7
2014-12-19,Dutch Ships and Sailors Linked Data Cloud,http://videolectures.net/iswc2014_de_boer_linked_data_cloud,7
2015-07-15,"Open City Data Pipeline: Collecting, Integrating, and Predicting Open City Data",http://videolectures.net/eswc2015_schneider_city_data,7
2014-10-06,Information Retrieval from Clinical Reports,http://videolectures.net/nipsworkshops2013_oleynik_clinical_reports,7
2014-04-03,The Where and When of Finding New Friends: Analysis of a Location-Based Social Discovery Network,http://videolectures.net/icwsm2013_chen_discovery_network,7
2014-04-03,Transient News Crowds in Social Media,http://videolectures.net/icwsm2013_lehmann_social_media,7
2015-10-20,Opening up Croatia ��� The Croatian perspective on Open Education,http://videolectures.net/internetofeducation2015_jugo_opening_up,7
2015-12-05,Ordered Stick-Breaking Prior for Sequential MCMC Inference of Bayesian Nonparametric Models,http://videolectures.net/icml2015_das_nonparametric_models,7
2016-02-10,CV-HAZOP: Introducing Test Data Validation for Computer Vision,http://videolectures.net/iccv2015_zendel_computer_vision,7
2007-02-25,Introduction to workpackages - WP13,http://videolectures.net/koml04_davies_iww,7
2015-10-02,Zakonodajni monitor,http://videolectures.net/okroglamizapravo2015_kovacic_zakonodajni_monitor,7
2014-07-30,Panel on Data Protection and Security on the Web,http://videolectures.net/eswc2014_staab_panel,6
2015-12-20,Automated Translation: How Does It Work?,http://videolectures.net/elrc2015_piperidis_krek_automated_translation,6
2014-12-19,Detecting Errors in Numerical Linked Data using Cross-Checked Outlier Detection,http://videolectures.net/iswc2014_fleischhacker_detecting_errors,6
2015-12-01,COBACORE project with Martijn Neef,http://videolectures.net/esr2015_neef_cobacore_project,6
2015-07-15,Ontology Consistency and Instance Checking for Real World Linked Data ,http://videolectures.net/eswc2015_mendel_gleason_linked_data,6
2014-04-03,Extracting Diurnal Patterns of Real-World Activities from Social Media,http://videolectures.net/icwsm2013_grinberg_social_media,6
2014-08-08,Empirically Grounding the Evaluation of Creative Systems: An Interaction Design Approach,http://videolectures.net/iccc2014_bown_design_approach,6
2014-10-06,Resting state functional connectivity: perils and promises,http://videolectures.net/nipsworkshops2013_rish_connectivity,6
2013-06-19,Open Space Sessions Intro,http://videolectures.net/w3cworkshop2013_oates_lommel_intro,6
2014-12-19,kyrie2: Query Rewriting under Extensional Constraints in ELHIO,http://videolectures.net/iswc2014_mora_kyrie2,6
2015-09-27,A New Generalized Error Path Algorithm for Model Selection,http://videolectures.net/icml2015_gu_model_selection,6
2015-12-05,A Modified Orthant-Wise Limited Memory Quasi-Newton Method with Convergence Analysis,http://videolectures.net/icml2015_bi_convergence_analysis,6
2015-11-10,ASSESS - Automatic Self-Assessment Using Linked Data ,http://videolectures.net/iswc2015_buehmann_linked_data,6
2012-08-09,"The LT-Innovate Innovation Themes: iEnterprise, iHealth, iHelpers, iServices, iSkills",http://videolectures.net/metaforum2012_hummel_innovation,6
2014-04-03,Leveraging Browsing Patterns for Topic Discovery and Photostream Recommendation,http://videolectures.net/icwsm2013_chiarandini_topic_discovery,6
2013-09-27,Amplifying the Voice of Youth in Africa via Text Analytics,http://videolectures.net/kdd2013_melville_text_analytics,6
2015-10-22,Crowd truth,http://videolectures.net/eswc2015_welty_crowd_truth,6
2015-12-20,Pozdravni nagovor,http://videolectures.net/elrc2015_pavlovic_pozdravni_nagovor,6
2016-03-07,Inference in Ising models,http://videolectures.net/netadis2015_bhattacharya_ising_models,6
2014-04-03,Combating Threats to Collective Attention in Social Media: An Evaluation,http://videolectures.net/icwsm2013_caverlee_social_media,6
2015-11-10,Facilitating Entity Navigation through Top-K Link Patterns ,http://videolectures.net/iswc2015_zheng_entity_navigation,6
2014-10-07,Dual Beta Process Priors for Latent Cluster Discovery in Chronic Obstructive Pulmonary Disease,http://videolectures.net/kdd2014_ross_cluster_discovery,6
2013-06-19,Creators Section Intro,http://videolectures.net/w3cworkshop2013_schnabel_intro,6
2015-11-10,Drug Encyclopedia - a Linked Data Application for Physicians,http://videolectures.net/iswc2015_kozak_drug_encyclopedia,6
2012-07-06,Social Media and News,http://videolectures.net/icwsm2012_linehan_panel,6
2014-10-06,On the Design of Output Representations in Deep Networks for Speech Recognition,http://videolectures.net/nipsworkshops2013_deng_speech_recognition,6
2015-12-05,Causal Inference by Identification of Vector Autoregressive Processes with Hidden Components,http://videolectures.net/icml2015_geiger_hidden_components,6
2014-11-07,Scoring Workers in Crowdsourcing: How Many Control Questions are Enough?,http://videolectures.net/machine_liu_scoring_workers,6
2008-04-16,The use of domain knowledge in equation discovery,http://videolectures.net/aedml08_todorovski_udk,6
2014-04-03,Families on Facebook,http://videolectures.net/icwsm2013_burke_facebook,6
2014-07-30,Evaluating citation functions in CiTO: cognitive issues,http://videolectures.net/eswc2014_nuzzolese_evaluating,6
2015-07-15,Scalable and Reactive Programming for Semantic Web Developers,http://videolectures.net/eswc2015_calbimonte_semantic_web,6
2012-08-09,Panel with Representatives of the EFNIL Language Communities,http://videolectures.net/metaforum2012_tavast_panel,6
2015-10-22,Dealing with Multi-linguality for Better Knowledge,http://videolectures.net/eswc2015_hodson_multi_linguality,6
2014-07-30,Seeding Structured Data by Default via Open Source Library Systems,http://videolectures.net/eswc2014_scott_seeding,6
2014-04-03,Is the Sample Good Enough? Comparing Data from Twitter's Streaming API with Twitter's Firehose,http://videolectures.net/icwsm2013_morstatter_comparing_data,6
2014-08-08,Parameter Space Interaction from a Creative Systems Perspective,http://videolectures.net/iccc2014_tubb_systems_perspective,6
2015-12-01,Theme 4 Panel Questions and Answers,http://videolectures.net/esr2015_beltran_jaunsaras_theme_panel,6
2008-04-16,Induction of decision trees and Evaluating classifiers,http://videolectures.net/aedml08_bratko_idt,6
2015-12-05,Distributed Inference for Dirichlet Process Mixture Models ,http://videolectures.net/icml2015_chen_distributed_inference,6
2015-12-05,The Composition Theorem for Differential Privacy,http://videolectures.net/icml2015_oh_differential_privacy,6
2014-11-07,Approximate Inference in Continuous Determinantal Processes,http://videolectures.net/machine_affandi_determinantal_processes,6
2014-10-07,Semantic Visualization for Spherical Representation,http://videolectures.net/kdd2014_le_spherical_representation,6
2015-07-15,HDT-MR: A Scalable Solution for RDF Compression with HDT and MapReduce,http://videolectures.net/eswc2015_gimenez_garcia_scalable_solution,6
2015-12-05,Predictive Entropy Search for Bayesian Optimization with Unknown Constraints,http://videolectures.net/icml2015_hernandez_lobato_predictive_entropy,6
2015-12-01,Secure Architectures of Future Emerging Cryptography,http://videolectures.net/esr2015_mcwilliams_secure_future,6
2015-12-05,HawkesTopic: A Joint Model for Network Inference and Topic Modeling from Text-Based Cascades,http://videolectures.net/icml2015_he_topic_modeling,6
2008-04-16,Domain knowledge for modeling population dynamics of aquatic ecosystems,http://videolectures.net/aedml08_atanasova_dkm,6
2015-07-02,Speaker de-identification using diphone recognition and speech synthesis,http://videolectures.net/fgconference2015_dobrisek_speech_synthesis,6
2015-07-15,PhiloWeb,http://videolectures.net/eswc2015_thompson_philoweb,6
2015-09-27,The Kendall and Mallows Kernels for Permutations,http://videolectures.net/icml2015_jiao_permutations,6
2015-11-10,DBpedia Commons: Structured Multimedia Metadata from the Wikimedia Commons,http://videolectures.net/iswc2015_knuth_dbpedia_commons,6
2014-10-08,Improving the Modified Nystr���m Method Using Spectral Shifting,http://videolectures.net/kdd2014_zhang_spectral_shifting,6
2015-12-01,Cluster Projects I: SECTOR and DESTRIERO,http://videolectures.net/esr2015_mauthner_fiorentino_cluster_projects,6
2012-06-06,Machines Q&A session,http://videolectures.net/w3cworkshop2012_machines_qa,5
2014-04-03,Calling All Facebook Friends: Exploring Requests for Help on Facebook,http://videolectures.net/icwsm2013_ellison_facebook_friends,5
2015-12-05,An Aligned Subtree Kernel for Weighted Graphs,http://videolectures.net/icml2015_bai_weighted_graphs,5
2014-04-03,Enhancing Technical Q&A Forums with CiteHistory,http://videolectures.net/icwsm2013_fourney_citehistory,5
2015-12-05,Dealing with small data: On the generalization of context trees,http://videolectures.net/icml2015_eggeling_context_trees,5
2014-07-30,Panel on Data Protection and Security on the Web,http://videolectures.net/eswc2014_gandon_panel,5
2014-10-19,Empowering fishing business using linked data: A visualization of current fish population and fishing legislation around the world,http://videolectures.net/eswc2014_ekaputra_linked_data,5
2015-07-15,What SPARQL Query Logs Tell and do not Tell about Semantic Relatedness in LOD,http://videolectures.net/eswc2015_paulheim_query_logs,5
2014-10-19,Global Media Monitoring,http://videolectures.net/eswc2014_grobelnik_media_monitoring,5
2014-04-03,Competition and Success in the Meme Pool: A Case Study on Quickmeme.com,http://videolectures.net/icwsm2013_coscia_case_study,5
2014-04-03,Reviving Dormant Ties in an Online Social Network Experiment,http://videolectures.net/icwsm2013_lim_social_network,5
2014-10-19,Exhibition recommendation using British Museum data and Event Registry,http://videolectures.net/eswc2014_kosmerlj_clarke_exhibition_recommendation,5
2014-04-03,Wedding Dresses and Wanted Criminals: Pinterest.com as an Infrastructure for Repository Building,http://videolectures.net/icwsm2013_zarro_repository_building,5
2008-04-16,Machine learning and environmental/ecological modeling and An introduction to equation discovery,http://videolectures.net/aedml08_dzeroski_mle,5
2014-10-06,Demographics and learner behavior in MITx and HarvardX MOOCs,http://videolectures.net/nipsworkshops2013_seaton_learner_behavior,5
2015-07-02,The engines of emotion: towards a shared understanding of the work they do,http://videolectures.net/fgconference2015_cowie_engines_emotion,5
2014-10-06,Speech-based Psychiatric Evaluation,http://videolectures.net/nipsworkshops2013_cecchi_evaluation,5
2014-10-19,Exploring the Effects of Climate Change on Marine Species using Linked Data,http://videolectures.net/eswc2014_mitchell_gupta_climate_change,5
2014-10-06,Regularization and Computations: Early stopping for Online Learning ,http://videolectures.net/nipsworkshops2013_rosasco_regularization,5
2015-07-15,HyLAR: Hybrid Location-Agnostic Reasoning,http://videolectures.net/eswc2015_medini_hylar,5
2015-10-20,"Microsoft BiH, Office 365 for Education ��� communication and collaboration platform",http://videolectures.net/internetofeducation2015_begic_office_365,5
2012-06-06,Creators Q&A session,http://videolectures.net/w3cworkshop2012_creators_qa,5
2015-12-05,The Hedge Algorithm on a Continuum,http://videolectures.net/icml2015_krichene_hedge_algorithm,5
2014-11-07,Generalizing Analytic Shrinkage for Arbitrary Covariance Structures,http://videolectures.net/machine_bartz_covariance_structures,5
2015-12-05,"Proteins, Particles, and Pseudo-Max-Marginals: A Submodular Approach",http://videolectures.net/icml2015_pacheco_submodular_approach,5
2015-12-05,JUMP-Means: Small-Variance Asymptotics for Markov Jump Processes,http://videolectures.net/icml2015_huggins_jump_processes,5
2015-07-15,"Ranking Entities in the Age of Two Webs, An Application to Semantic Snippets",http://videolectures.net/eswc2015_alsarem_ranking_entities,5
2014-12-19,Towards Annotating Potential Incoherences in BioPortal Mappings,http://videolectures.net/iswc2014_faria_bioportal_mappings,5
2015-12-01,Theme Introduction,http://videolectures.net/esr2015_cleary_theme_intro,5
2015-07-15,Towards a Semantic Clinical Data Warehouse: A Case Study of Discovering Similar Genes,http://videolectures.net/eswc2015_kaempgen_similar_genes,5
2016-03-07,inference of neural circuit connectivity form high-dimensional activity recording data: A survey,http://videolectures.net/netadis2015_doya_neural_circuit_connectivity,5
2014-04-29,Wrap up,http://videolectures.net/innovationday2014_nixon_willox_wrap_up,5
2015-11-10,Provenance-Centered Dataset of Drug-Drug Interactions,http://videolectures.net/iswc2015_banda_centered_dataset,5
2014-10-06,Predicting Dialogue Outcomes over Structured Latent Representations,http://videolectures.net/nipsworkshops2013_goldwasser_latent_representation,5
2010-04-09,"Inference and Learning in Large-scale, Relational Conditional Random Fields",http://videolectures.net/strategymeeting2010_mccullum_ill,5
2015-12-05,A Convex Exemplar-based Approach to MAD-Bayes Dirichlet Process Mixture Models,http://videolectures.net/icml2015_lin_mixture_models,5
2014-10-06,What should be extracted from text,http://videolectures.net/nipsworkshops2013_trampus_from_text,5
2015-07-02,Automatic 3D Facial Expression Recognition using Geometric and Textured Feature Fusion,http://videolectures.net/fgconference2015_meng_feature_fusion,5
2015-12-01,���Cyber threats: hiding in plain sight���,http://videolectures.net/esr2015_simmons_cyber_threats,5
2015-11-10,A Generic RDF Transformation Software and its Application to an Online Translation Service for Common Languages of Linked Data ,http://videolectures.net/iswc2015_corby_generic_rdf,5
2016-03-07,Exact and approximate solutions for spatial stochastic models of chemical systems,http://videolectures.net/netadis2015_grima_chemical_systems,5
2015-07-15,Towards the Russian Linked Culture Cloud: Data Enrichment and Publishing,http://videolectures.net/eswc2015_cherny_russian_heritage,5
2015-12-05,Reified Context Models,http://videolectures.net/icml2015_steinhardt_context_models,5
2015-07-15,Interview with a witness,http://videolectures.net/eswc2015_kjernsmo_van_ossenbruggen_interview,5
2015-12-05,Faster Rates for the Frank-Wolfe Method over Strongly-Convex Sets,http://videolectures.net/icml2015_garber_faster_rates,5
2015-12-01,Lessons Learned: Experiences in other Sectors,http://videolectures.net/esr2015_davy_lessons_learned,5
2014-10-06,Quick over of Machine Reading Approaches,http://videolectures.net/nipsworkshops2013_hruschka_machine_reading,5
2014-10-06,Opportunities and Challenges for Education Research on Coursera,http://videolectures.net/nipsworkshops2013_maas_education_research,5
2015-07-02,From pain to laughter: how the body expresses what we feel,http://videolectures.net/fgconference2015_berthouze_pain_laughter,4
2014-10-06,When brain and behavior disagree: A novel ML approach for handling systematic label noise in EEG data,http://videolectures.net/nipsworkshops2013_kloft_brain,4
2014-07-30,Perplexity of Index Models over Evolving Linked Data,http://videolectures.net/eswc2014_gottron_linked_data,4
2014-04-03,Touch Screens for Touchy Issues: Analysis of Accessing Sensitive Information from Mobile Devices,http://videolectures.net/icwsm2013_agichtein_mobile_devices,4
2015-12-20,Preizkus prevajalnika MT@EC ,http://videolectures.net/elrc2015_zeljko_preizkus_prevajalnika,4
2015-10-22,Deployment of a partial mesh network for adaption of district level energy optimization schemes,http://videolectures.net/emender2015_tsoukalas_optimization_schemes,4
2014-07-30,Panel on Data Protection and Security on the Web,http://videolectures.net/eswc2014_viegas_panel,4
2015-07-02,Panel session: The Promise and Perils of Found Data,http://videolectures.net/fgconference2015_bowyer_panel,4
2014-10-06,Social Status and the Design of Optimal Badges,http://videolectures.net/nipsworkshops2013_stoddard_design,4
2015-12-20,Workshop Aims & Objectives,http://videolectures.net/elrc2015_piperidis_aims_objectives,4
2014-04-03,The Value of Completing Crowdfunding Projects,http://videolectures.net/icwsm2013_wash_crowdfunding_projects,4
2014-10-06,"Building common, high-dimensional models of neural representational spaces using hyperalignment",http://videolectures.net/nipsworkshops2013_haxby_models,4
2015-07-02,Panel session: The Promise and Perils of Found Data,http://videolectures.net/fgconference2015_beveridge_panel,4
2014-08-08,Assessing Progress in Building Autonomously Creative Systems,http://videolectures.net/iccc2014_colton_creative_systems,4
2015-12-05,Message Passing for Collective Graphical Models,http://videolectures.net/icml2015_sun_graphical_models,4
2014-11-07,More data speeds up training time in learning halfspaces over sparse vectors,http://videolectures.net/machine_daniely_sparse_vectors,4
2014-11-07,Speeding up Permutation Testing in Neuroimaging,http://videolectures.net/machine_hinrichs_speeding_up,4
2015-07-02,Context-based Modeling of Human Communication Dynamics,http://videolectures.net/fgconference2015_morency_context_modeling,4
2015-07-15,Global Media Monitoring,http://videolectures.net/eswc2015_grobelnik_media_monitoring,4
2015-12-20,Zaklju?ki in priporo?ila ,http://videolectures.net/elrc2015_piperidis_krek_zakljucki,4
2015-12-01, Theme 3 Panel Questions and Answers,http://videolectures.net/esr2015_cleary_theme_panel,4
2013-06-19,Users Section Intro,http://videolectures.net/w3cworkshop2013_ishida_intro,4
2015-07-15,Towards Linked Data Fact Validation through Measuring Consensus,http://videolectures.net/eswc2015_liu_linked_data,4
2008-04-16,Predicting runoff (and floods),http://videolectures.net/aedml08_kompare_prf,4
2014-10-06,Amortized Integer Linear Programming Inference,http://videolectures.net/nipsworkshops2013_roth_programming_inference,4
2015-10-22,A system for the emergency management in energy network control rooms,http://videolectures.net/emender2015_calefato_emergency_management,4
2013-12-10,Opening of the conference,http://videolectures.net/internetofeducation2013_jovanovic_opening,4
2015-12-20,How can public services benefit from the CEF.AT platform,http://videolectures.net/elrc2015_pilos_public_services,4
2015-12-20,Sharing Data and Language Resources: Technical Aspects and Best Practices,http://videolectures.net/elrc2015_piperidis_best_practices,4
2012-02-06,Cross-lingual Annotation and Semantic Parsing,http://videolectures.net/xlike_kickoff2012_rettinger_parsing,4
2012-02-06,Language Technology and Chinese in X-Like,http://videolectures.net/xlike_kickoff2012_li_tang_language,4
2008-04-16,"Introduction to the nearest neighbor method: 1. Feature weighting, ranking, and selection and 2. Ensembles of predictive models",http://videolectures.net/aedml08_dzeroski_inn,4
2015-10-22,?valuation and forecast of electricity consumption in tertiary sector building complex,http://videolectures.net/emender2015_koronaki_building_complex,4
2013-06-19,Linked Open Data Session,http://videolectures.net/w3cworkshop2013_mccathienevile_open_data,4
2015-12-05,Improved Regret Bounds for Undiscounted Continuous Reinforcement Learning,http://videolectures.net/icml2015_ortner_reinforcement_learning,4
2014-04-03,CrowdE: Filtering Tweets for Direct Customer Engagements,http://videolectures.net/icwsm2013_chen_filtering_tweets,4
2014-04-03,"Getting Acquainted with Groups and Individuals: Information Seeking, Social Uncertainty and Social Network Sites",http://videolectures.net/icwsm2013_doodson_network_sites,4
2015-12-05,Phrase-based Image Captioning,http://videolectures.net/icml2015_lebret_image_captioning,4
2015-12-05,The Benefits of Learning with Strongly Convex Approximate Inference,http://videolectures.net/icml2015_london_approximate_inference,4
2015-12-01,Theme Introduction,http://videolectures.net/esr2015_beltran_jaunsaras_theme_intro,4
2012-02-06,Partner Presentations ,http://videolectures.net/xlike_kickoff2012_partner_presentations,4
2015-12-05,High Confidence Policy Improvement,http://videolectures.net/icml2015_thomas_policy_improvement,4
2015-07-15,Towards Hybrid NER: A Study of Content and Crowdsourcing-Related Performance Factors,http://videolectures.net/eswc2015_feyisetan_performance_factors,4
2012-06-27,Lightning Session 3: Connections & Interactions; Politics & News,http://videolectures.net/icwsm2012_lightning_session_3,4
2015-12-05,Celeste: Variational inference for a generative model of astronomical images,http://videolectures.net/icml2015_regier_astronomical_images,4
2014-04-03,Experiments on Motivational Feedback for Crowdsourced Workers,http://videolectures.net/icwsm2013_lee_crowdsourced_workers,3
2015-11-10,A Flexible Framework for Understanding the Dynamics of Evolving RDF Datasets,http://videolectures.net/iswc2015_roussakis_flexible_framework,3
2015-07-02,Panel session: The Promise and Perils of Found Data,http://videolectures.net/fgconference2015_phillips_panel,3
2015-07-15,HDL ��� Towards a Harmonized Dataset Model for Open Data Portals,http://videolectures.net/eswc2015_assaf_harmonized_dataset_model,3
2013-05-28,Large Scale Image Segmentation for Mapping the Connectivity of Real Biological Neural Networks,http://videolectures.net/lsoldm2012_turaga_image_segmentation,3
2012-02-06,WP6: Integration and Toolkit ,http://videolectures.net/xlike_kickoff2012_garcia_cuesta_integration,3
2015-07-15,Frank: Algorithmic Access to the LOD Cloud,http://videolectures.net/eswc2015_beek_lod_cloud,3
2014-10-08,Empirical Glitch Explanations,http://videolectures.net/kdd2014_dasu_glitch_explanations,3
2014-10-29,Learning Modular Control Policies,http://videolectures.net/lsoldm2014_neumann_control_policies,3
2015-09-27,Dynamic Sensing: Better Classification under Acquisition Constraints,http://videolectures.net/icml2015_richman_dynamic_sensing,3
2008-04-16,Machine Learning Applications in Forestry: Brown bear habitat modeling / Predicting forest properties using LANDSAT and LIDAR data,http://videolectures.net/aedml08_dzeroski_mla,3
2012-08-09,"The LT-Innovate Innovation Themes: iEnterprise, iHealth, iHelpers, iServices, iSkills",http://videolectures.net/metaforum2012_welham_innovation,3
2014-10-06,Dissimilarity Representation for Unsupervised and Supervised Tract Segmentation,http://videolectures.net/nipsworkshops2013_avesani_segmentation,3
2014-04-03,Detecting Friendship within Dynamic Online Interaction Networks,http://videolectures.net/icwsm2013_merritt_dynamic_online,3
2015-12-01,A European Perspective and Perceptions,http://videolectures.net/esr2015_brear_ziercke_eu_perspective,3
2013-10-25,What Makes People Click?,http://videolectures.net/lsoldm2013_cristianini_click,3
2014-04-03,Efficient Clustering of Short Messages into General Domains,http://videolectures.net/icwsm2013_tsur_general_domains,3
2015-12-20,Za?etek delavnice in nagovor organizatorjev ,http://videolectures.net/elrc2015_krek_piperidis_zacetek_delavnice,3
2014-10-06,An oblique approach to prediction of conversion to Alzheimer's Disease with multikernel Gaussian Processes,http://videolectures.net/nipsworkshops2013_young_processes,3
2013-06-19,Linked Open Data Session,http://videolectures.net/w3cworkshop2013_lewis_open_data,3
2015-12-05,Rebuilding Factorized Information Criterion: Asymptotically Accurate Marginal Likelihood,http://videolectures.net/icml2015_hayashi_factorized_information,3
2014-02-04,Partner presentation - JSI,http://videolectures.net/xlimekickoff2013_partner_presentation_jsi,3
2015-12-05,Metadata Dependent Mondrian Processes,http://videolectures.net/icml2015_wang_mondrian_processes,3
2015-07-15,Named-Entity-based Linking and Exploration of News using an Adapted Jaccard Metric,http://videolectures.net/eswc2015_de_nies_jaccard_metric,3
2014-10-06,Weighted Spectral Learning and the Efficiency Sharpening Algorithm,http://videolectures.net/nipsworkshops2013_thon_spectral_learning,3
2010-06-29,Activity Lifespan: An Analysis of User Survival Patterns in Online Knowledge Sharing Communities,http://videolectures.net/icwsm2010_yang_ala,3
2016-03-07,Inference problems for irreversible stochastic epidemic models,http://videolectures.net/netadis2015_braunstein_epidemic_models,3
2015-12-05,Vector-Space Markov Random Fields via Exponential Families,http://videolectures.net/icml2015_tansey_exponential_families,3
2008-04-16,Habitat modeling for aquatic organisms,http://videolectures.net/aedml08_dzeroski_hma,3
2013-09-12,Opening and Award Ceremony,http://videolectures.net/kdd2013_opening_ceremony,3
2010-04-09,Partial or Delayed Feedback,http://videolectures.net/strategymeeting2010_auer_dpf,3
2015-12-01,Theme Introduction,http://videolectures.net/esr2015_cornet_theme_intro,3
2015-12-20,Pozdravni nagovor,http://videolectures.net/elrc2015_straus_pozdravni_nagovor,3
2015-12-01,A European Commission Perspective,http://videolectures.net/esr2015_quevauviller_eu_commission,3
2014-11-07,Bayesian inference as iterated random functions with applications to sequential inference in graphical models,http://videolectures.net/machine_amini_graphical_models,3
2014-10-06,Primal-Dual Graph Algorithms for MapReduce,http://videolectures.net/nipsworkshops2013_goel_graph,3
2014-08-08,A Model of Runaway Evolution of Creative Domains,http://videolectures.net/iccc2014_bown_creative_domains,3
2010-04-09,Multimodal Interaction through Perception and Learning,http://videolectures.net/strategymeeting2010_alfons_mit,2
2015-12-05,Bimodal Modelling of Source Code and Natural Language,http://videolectures.net/icml2015_allamanis_natural_language,2
2015-12-20,Pravni okvir pridobivanja jezikovnih podatkov ,http://videolectures.net/elrc2015_bogataj_jancic_pravni_okvir,2
2015-12-05,Large-scale Distributed Dependent Nonparametric Trees,http://videolectures.net/icml2015_hu_nonparametric_trees,2
2012-10-24,Solving Problems with Visual Analytics: Challenges and Applications,http://videolectures.net/ecmlpkdd2012_keim_visual_analytics,2
2014-04-03,New Insights and Methods for Predicting Face-To-Face Contacts,http://videolectures.net/icwsm2013_scholz_new_insights,2
2010-09-02,Commute Time Convolution Kernels for Graph Clustering,http://videolectures.net/ssspr2010_abd_rahman_ctc,2
2012-06-20,Natural Networks,http://videolectures.net/complexnetworks2012_jones_natural_networks,2
2014-04-03,Understanding the Roles and Uses of Web Tutorials,http://videolectures.net/icwsm2013_lafreniere_web_tutorials,2
2014-10-29,Semantic Fact Extraction from Real-Time News Streams,http://videolectures.net/lsoldm2014_skrjanc_semantic_fact,2
2011-04-16,The Italian approach to Internationalized Domain Names (IDNs),http://videolectures.net/w3cworkshop2011_laforenza_domain,2
2015-07-15,Consuming RDF data OOP-way,http://videolectures.net/eswc2015_pluskiewicz_szczepanski_consuming_rdf,2
2010-03-04,Midgard2: Content repository for your PHP application ,http://videolectures.net/fscons09_bergius_midgard,2
2015-12-05,A Fast Variational Approach for Learning Markov Random Field Language Models,http://videolectures.net/icml2015_jernite_language_models,2
2013-05-23,SuperComputing for BigData: DataFlow vs ControlFlow,http://videolectures.net/solomon_milutinovic_super_computing,2
2015-10-22,Truth is a lie: Semantics from a crowd perspective,http://videolectures.net/eswc2015_aroyo_crowd_perspective,2
2014-10-06,The Wisdom of the Crowds to Assist Never Ending Learning Tasks through Conversing Learning,http://videolectures.net/nipsworkshops2013_hruschka_learning_tasks,2
2015-12-01,Theme 1 Panel Questions and Answers,http://videolectures.net/esr2015_cornet_theme_panel,2
2015-07-15,Certifying the interoperability of RDF database systems,http://videolectures.net/eswc2015_rafes_database_systems,2
2013-09-16,Understanding the Web using Big Knowledge,http://videolectures.net/kdd2013_gabrilovich_big_knowledge,2
2015-07-02,Comparing categorical and dimensional ratings of emotional speech,http://videolectures.net/fgconference2015_amir_dimensional_ratings,2
2008-04-16,Recent developments in equation discovery,http://videolectures.net/aedml08_todorovski_rde,2
2007-12-14,Google News Personalization: Scalable Online Collaborative Filtering,http://videolectures.net/google_datar_gnp,2
2008-04-16,Case studies in automated modeling of population dynamics for aquatic ecosystems,http://videolectures.net/aedml08_atanasova_csa,2
2010-04-09,Connectivity Inference in Neuroimaging,http://videolectures.net/strategymeeting2010_gross_wentrup_cin,2
2014-10-06,Creating Infinitely Adaptable Courseware,http://videolectures.net/nipsworkshops2013_popovic_adaptable_courseware,2
2015-07-15,Requirements for Federated Data Integration as a Compilation Process,http://videolectures.net/eswc2015_adamou_compilation_process,2
2014-10-29,Efficient Minimax Strategies for Square Loss Games,http://videolectures.net/lsoldm2014_koolen_loss_games,1
2013-08-06,Cross-Lingual Document Analysis,http://videolectures.net/machine_rupnik_document_analysis,1
2014-02-04,Zattoo Xlime - Tech Talk,http://videolectures.net/xlimekickoff2013_zattoo_tech_talk,1
2014-04-03,Modeling Youth Civic Engagement in a New World of Networked Publics,http://videolectures.net/icwsm2013_farnham_new_world,1
2013-12-12,The BEEP System for Remote Apiary Monitoring Based on Sensor and M2M Technologies,http://videolectures.net/livingbitsandthings2013_smolnikar_beep_system,1
2014-10-29,New Concentration Bounds and their Application in Finite-Time Analysis of Bayesian Bandit Algorithms,http://videolectures.net/lsoldm2014_thanh_bandit_algorithms,1
2014-10-29,Large scale data integration in the context of biomedical datasets,http://videolectures.net/lsoldm2014_campbell_data_integration,1
2008-04-16,Habitat modeling for tick-borne disease vectors,http://videolectures.net/aedml08_debeljak_hmt,1
2011-08-18,A Machine Learning Approach to Twitter User Classification,http://videolectures.net/icwsm2011_pennacchiotti_classification,1
2015-07-15,Scalable Semantic Version Control for Linked Data Management,http://videolectures.net/eswc2015_hauptmann_linked_data,1
2014-10-29,Retrieval of Experiments by Efficient Comparison of Marginal Likelihoods,http://videolectures.net/lsoldm2014_seth_marginal_likelihoods,1
